Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
09:58:49.525,,-17,-23,1062
09:58:49.563,,-18,-23,1062
09:58:49.601,,-18,-23,1063
09:58:49.639,,-18,-24,1062
09:58:49.677,,-18,-23,1062
09:58:49.715,,-17,-23,1062
09:58:49.753,,-18,-23,1063
09:58:49.791,,-17,-23,1062
09:58:49.829,,-18,-23,1062
09:58:49.867,,-18,-23,1063
09:58:49.905,,-18,-23,1062
09:58:49.943,,-18,-23,1062
09:58:49.981,,-18,-23,1062
09:58:50.019,,-18,-23,1062
09:58:50.057,,-18,-23,1062
09:58:50.095,,-18,-23,1061
09:58:50.133,,-18,-23,1063
09:58:50.171,,-17,-23,1062
09:58:50.209,,-18,-24,1063
09:58:50.247,,-18,-23,1062
09:58:50.285,,-18,-23,1062
09:58:50.323,,-18,-23,1062
09:58:50.361,,-18,-23,1062
09:58:50.399,,-17,-23,1062
09:58:50.437,,-18,-23,1062
09:58:50.475,,-17,-23,1062
09:58:50.513,,-18,-23,1062
09:58:50.633,,-18,-23,1062
09:58:50.634,,-18,-23,1062
09:58:50.635,,-18,-23,1063
09:58:50.665,,-18,-23,1063
09:58:50.703,,-17,-23,1062
09:58:50.741,,-18,-23,1062
09:58:50.779,,-17,-23,1063
09:58:50.817,,-18,-23,1062
09:58:50.855,,-18,-23,1062
09:58:50.893,,-18,-23,1062
09:58:50.931,,-18,-23,1062
09:58:50.969,,-18,-23,1062
09:58:51.006,,-18,-23,1062
09:58:51.044,,-18,-23,1063
09:58:51.082,,-18,-23,1062
09:58:51.120,,-17,-24,1062
09:58:51.158,,-18,-23,1062
09:58:51.196,,-17,-23,1062
09:58:51.234,,-18,-23,1062
09:58:51.272,,-18,-23,1062
09:58:51.310,,-18,-24,1062
09:58:51.348,,-18,-23,1062
09:58:51.386,,-18,-23,1062
09:58:51.424,,-18,-23,1062
09:58:51.462,,-17,-23,1063
09:58:51.500,,-18,-23,1062
09:58:51.538,,-18,-23,1062
09:58:51.576,,-18,-23,1062
09:58:51.614,,-17,-23,1062
09:58:51.652,,-18,-23,1062
09:58:51.690,,-17,-23,1062
09:58:51.728,,-18,-23,1062
09:58:51.766,,-18,-24,1062
09:58:51.804,,-18,-23,1063
09:58:51.842,,-17,-23,1061
09:58:51.880,,-18,-23,1063
09:58:51.918,,-18,-23,1062
09:58:51.956,,-18,-23,1062
09:58:51.994,,-18,-23,1062
09:58:52.032,,-17,-23,1062
09:58:52.070,,-17,-23,1062
09:58:52.108,,-18,-23,1062
09:58:52.146,,-18,-23,1063
09:58:52.184,,-18,-23,1062
09:58:52.222,,-17,-24,1062
09:58:52.260,,-18,-23,1062
09:58:52.298,,-17,-23,1063
09:58:52.336,,-18,-23,1062
09:58:52.374,,-18,-23,1061
09:58:52.412,,-18,-23,1063
09:58:52.450,,-18,-23,1062
